current_player,current_player_score,opponent_score,current_player_deadwood,current_player_num_hit_cards,is_current_player_hand_winner,is_current_player_game_winner
1,0,41,53,9,0,0
1,0,41,43,9,0,0
0,41,0,55,3,1,1
0,41,0,57,5,1,1
0,41,0,47,5,1,1
1,0,41,43,9,0,0
1,0,41,45,11,0,0
1,0,41,37,11,0,0
0,41,0,47,5,1,1
0,41,0,54,7,1,1
0,41,0,44,7,1,1
1,0,41,37,11,0,0
1,0,41,41,13,0,0
1,0,41,34,12,0,0
0,41,0,44,6,1,1
0,41,0,30,6,1,1
0,41,0,21,6,1,1
1,0,41,34,12,0,0
1,0,41,44,12,0,0
1,0,41,34,12,0,0
0,41,0,21,6,1,1
0,41,0,27,6,1,1
0,41,0,19,6,1,1
1,0,41,34,12,0,0
1,0,41,44,12,0,0
1,0,41,34,12,0,0
0,41,0,19,6,1,1
0,41,0,22,7,1,1
0,41,0,16,7,1,1
1,0,41,34,11,0,0
1,0,41,22,9,0,0
1,0,41,17,9,0,0
0,41,0,16,7,1,1
0,41,0,26,7,1,1
0,41,0,16,7,1,1
1,0,41,17,9,0,0
1,0,41,27,9,0,0
1,0,41,17,9,0,0
0,41,0,16,7,1,1
0,41,0,25,7,1,1
0,41,0,16,7,1,1
1,0,41,17,9,0,0
1,0,41,25,9,0,0
1,0,41,17,9,0,0
0,41,0,16,7,1,1
0,41,0,22,7,1,1
0,41,0,16,7,1,1
1,0,41,17,8,0,0
1,0,41,17,8,0,0
1,0,41,13,5,0,0
0,41,0,16,7,1,1
0,41,0,20,9,1,1
0,41,0,16,7,1,1
1,0,41,13,5,0,0
1,0,41,18,5,0,0
1,0,41,13,5,0,0
0,41,0,16,7,1,1
0,41,0,25,7,1,1
0,41,0,16,7,1,1
1,0,41,13,5,0,0
1,0,41,23,5,0,0
1,0,41,13,5,0,0
0,41,0,16,7,1,1
0,41,0,25,7,1,1
0,41,0,16,7,1,1
1,0,41,13,5,0,0
1,0,41,23,5,0,0
1,0,41,13,5,0,0
0,41,0,16,7,1,1
0,41,0,10,6,1,1
0,41,0,6,6,1,1
0,41,0,6,6,1,1
0,45,0,47,4,0,1
1,0,45,63,6,1,0
1,0,45,43,5,1,0
1,0,45,33,5,1,0
0,45,0,47,4,0,1
0,45,0,49,6,0,1
0,45,0,39,4,0,1
1,0,45,33,5,1,0
1,0,45,43,5,1,0
1,0,45,33,5,1,0
0,45,0,39,4,0,1
0,45,0,43,6,0,1
0,45,0,33,6,0,1
1,0,45,33,5,1,0
1,0,45,22,5,1,0
1,0,45,12,5,1,0
0,45,0,33,6,0,1
0,45,0,25,4,0,1
0,45,0,15,4,0,1
1,0,45,12,4,1,0
1,0,45,12,4,1,0
1,0,45,5,4,1,0
1,0,45,5,4,1,0
1,10,45,39,3,1,0
0,45,10,66,6,0,1
1,10,45,39,3,1,0
1,10,45,49,3,1,0
1,10,45,39,3,1,0
0,45,10,66,6,0,1
0,45,10,68,8,0,1
0,45,10,58,8,0,1
1,10,45,39,3,1,0
1,10,45,43,3,1,0
1,10,45,33,3,1,0
0,45,10,58,8,0,1
0,45,10,64,11,0,1
0,45,10,54,11,0,1
1,10,45,33,3,1,0
1,10,45,43,4,1,0
1,10,45,33,3,1,0
0,45,10,54,11,0,1
0,45,10,57,13,0,1
0,45,10,48,10,0,1
1,10,45,33,3,1,0
1,10,45,43,3,1,0
1,10,45,33,3,1,0
0,45,10,48,10,0,1
0,45,10,52,12,0,1
0,45,10,43,12,0,1
1,10,45,33,3,1,0
1,10,45,36,3,1,0
1,10,45,26,3,1,0
0,45,10,43,12,0,1
0,45,10,53,12,0,1
0,45,10,43,12,0,1
1,10,45,26,3,1,0
1,10,45,26,2,1,0
1,10,45,17,2,1,0
0,45,10,43,12,0,1
0,45,10,51,12,0,1
0,45,10,43,12,0,1
1,10,45,17,2,1,0
1,10,45,13,4,1,0
1,10,45,7,4,1,0
1,10,45,7,4,1,0
0,45,34,56,7,1,1
1,34,45,65,7,0,0
1,34,45,63,7,0,0
1,34,45,53,5,0,0
0,45,34,56,7,1,1
0,45,34,62,9,1,1
0,45,34,52,9,1,1
1,34,45,53,5,0,0
1,34,45,58,7,0,0
1,34,45,48,7,0,0
0,45,34,52,9,1,1
0,45,34,57,11,1,1
0,45,34,48,9,1,1
1,34,45,48,7,0,0
1,34,45,58,7,0,0
1,34,45,48,7,0,0
0,45,34,48,9,1,1
0,45,34,49,9,1,1
0,45,34,40,9,1,1
1,34,45,48,6,0,0
1,34,45,33,4,0,0
1,34,45,23,4,0,0
0,45,34,40,9,1,1
0,45,34,34,7,1,1
0,45,34,26,7,1,1
1,34,45,23,4,0,0
1,34,45,33,4,0,0
1,34,45,23,4,0,0
0,45,34,26,7,1,1
0,45,34,34,7,1,1
0,45,34,26,7,1,1
1,34,45,23,4,0,0
1,34,45,30,6,0,0
1,34,45,23,4,0,0
0,45,34,26,6,1,1
0,45,34,15,4,1,1
0,45,34,9,4,1,1
0,45,34,9,4,1,1
1,34,59,67,6,1,0
0,59,34,50,9,0,1
1,34,59,67,6,1,0
1,34,59,69,6,1,0
1,34,59,59,4,1,0
0,59,34,50,9,0,1
0,59,34,59,9,0,1
0,59,34,49,9,0,1
1,34,59,59,4,1,0
1,34,59,69,6,1,0
1,34,59,59,4,1,0
0,59,34,49,9,0,1
0,59,34,59,9,0,1
0,59,34,49,9,0,1
1,34,59,59,4,1,0
1,34,59,60,6,1,0
1,34,59,50,6,1,0
0,59,34,49,9,0,1
0,59,34,58,11,0,1
0,59,34,49,9,0,1
1,34,59,50,6,1,0
1,34,59,57,6,1,0
1,34,59,47,6,1,0
0,59,34,49,9,0,1
0,59,34,56,13,0,1
0,59,34,47,13,0,1
1,34,59,47,6,1,0
1,34,59,57,6,1,0
1,34,59,47,6,1,0
0,59,34,47,13,0,1
0,59,34,48,13,0,1
0,59,34,41,11,0,1
1,34,59,47,6,1,0
1,34,59,33,4,1,0
1,34,59,25,4,1,0
0,59,34,41,10,0,1
0,59,34,28,7,0,1
0,59,34,22,7,0,1
1,34,59,25,4,1,0
1,34,59,35,4,1,0
1,34,59,25,4,1,0
0,59,34,22,7,0,1
0,59,34,30,7,0,1
0,59,34,22,7,0,1
1,34,59,25,4,1,0
1,34,59,35,4,1,0
1,34,59,25,4,1,0
0,59,34,22,7,0,1
0,59,34,32,7,0,1
0,59,34,22,7,0,1
1,34,59,25,4,1,0
1,34,59,15,3,1,0
1,34,59,8,3,1,0
1,34,59,8,3,1,0
0,59,43,54,4,1,1
0,59,43,42,4,1,1
0,59,43,32,2,1,1
1,43,59,49,4,0,0
1,43,59,51,8,0,0
1,43,59,41,7,0,0
0,59,43,32,2,1,1
0,59,43,39,2,1,1
0,59,43,29,2,1,1
1,43,59,41,7,0,0
1,43,59,46,9,0,0
1,43,59,36,9,0,0
0,59,43,29,2,1,1
0,59,43,36,4,1,1
0,59,43,26,4,1,1
1,43,59,36,9,0,0
1,43,59,40,9,0,0
1,43,59,31,7,0,0
0,59,43,26,4,1,1
0,59,43,36,4,1,1
0,59,43,26,4,1,1
1,43,59,31,7,0,0
1,43,59,41,7,0,0
1,43,59,31,7,0,0
0,59,43,26,4,1,1
0,59,43,29,6,1,1
0,59,43,20,6,1,1
1,43,59,31,7,0,0
1,43,59,40,7,0,0
1,43,59,31,7,0,0
0,59,43,20,6,1,1
0,59,43,30,6,1,1
0,59,43,20,6,1,1
1,43,59,31,6,0,0
1,43,59,31,6,0,0
1,43,59,22,6,0,0
0,59,43,20,6,1,1
0,59,43,28,6,1,1
0,59,43,20,6,1,1
1,43,59,22,6,0,0
1,43,59,32,6,0,0
1,43,59,22,6,0,0
0,59,43,20,6,1,1
0,59,43,30,6,1,1
0,59,43,20,6,1,1
1,43,59,22,6,0,0
1,43,59,30,6,0,0
1,43,59,22,6,0,0
0,59,43,20,6,1,1
0,59,43,25,7,1,1
0,59,43,18,5,1,1
1,43,59,22,6,0,0
1,43,59,27,10,0,0
1,43,59,21,8,0,0
0,59,43,18,4,1,1
0,59,43,6,4,1,1
0,59,43,3,2,1,1
0,59,43,3,2,1,1
1,43,77,66,9,0,0
0,77,43,72,10,1,1
1,43,77,66,9,0,0
1,43,77,70,9,0,0
1,43,77,60,5,0,0
0,77,43,72,10,1,1
0,77,43,76,13,1,1
0,77,43,66,9,1,1
1,43,77,60,5,0,0
1,43,77,70,7,0,0
1,43,77,60,7,0,0
0,77,43,66,8,1,1
0,77,43,49,9,1,1
0,77,43,39,7,1,1
1,43,77,60,7,0,0
1,43,77,68,8,0,0
1,43,77,58,6,0,0
0,77,43,39,7,1,1
0,77,43,45,9,1,1
0,77,43,35,9,1,1
1,43,77,58,6,0,0
1,43,77,68,7,0,0
1,43,77,58,6,0,0
0,77,43,35,9,1,1
0,77,43,42,8,1,1
0,77,43,33,7,1,1
1,43,77,58,5,0,0
1,43,77,40,4,0,0
1,43,77,30,4,0,0
0,77,43,33,7,1,1
0,77,43,43,7,1,1
0,77,43,33,7,1,1
1,43,77,30,4,0,0
1,43,77,37,6,0,0
1,43,77,29,6,0,0
0,77,43,33,6,1,1
0,77,43,20,7,1,1
0,77,43,12,7,1,1
1,43,77,29,6,0,0
1,43,77,37,7,0,0
1,43,77,30,4,0,0
0,77,43,12,7,1,1
0,77,43,18,7,1,1
0,77,43,12,7,1,1
1,43,77,30,4,0,0
1,43,77,40,4,0,0
1,43,77,30,4,0,0
0,77,43,12,7,1,1
0,77,43,17,7,1,1
0,77,43,12,7,1,1
1,43,77,30,4,0,0
1,43,77,33,4,0,0
1,43,77,25,4,0,0
0,77,43,12,7,1,1
0,77,43,13,7,1,1
0,77,43,9,4,1,1
0,77,43,9,4,1,1
0,93,43,24,3,1,1
1,43,93,31,4,0,0
0,93,43,24,3,1,1
0,93,43,32,5,1,1
0,93,43,22,5,1,1
1,43,93,31,4,0,0
1,43,93,41,5,0,0
1,43,93,31,3,0,0
0,93,43,22,5,1,1
0,93,43,24,5,1,1
0,93,43,16,3,1,1
1,43,93,31,3,0,0
1,43,93,33,3,0,0
1,43,93,23,3,0,0
0,93,43,16,2,1,1
0,93,43,16,2,1,1
0,93,43,8,2,1,1
0,93,43,8,2,1,1
0,0,0,56,6,1,0
1,0,0,71,6,0,1
0,0,0,56,6,1,0
0,0,0,66,6,1,0
0,0,0,56,3,1,0
1,0,0,71,6,0,1
1,0,0,73,8,0,1
1,0,0,63,8,0,1
0,0,0,56,3,1,0
0,0,0,59,3,1,0
0,0,0,49,3,1,0
1,0,0,63,8,0,1
1,0,0,67,8,0,1
1,0,0,57,8,0,1
0,0,0,49,3,1,0
0,0,0,52,3,1,0
0,0,0,42,3,1,0
1,0,0,57,8,0,1
1,0,0,61,9,0,1
1,0,0,52,7,0,1
0,0,0,42,3,1,0
0,0,0,52,4,1,0
0,0,0,42,3,1,0
1,0,0,52,7,0,1
1,0,0,54,10,0,1
1,0,0,45,8,0,1
0,0,0,42,3,1,0
0,0,0,43,3,1,0
0,0,0,33,3,1,0
1,0,0,45,8,0,1
1,0,0,42,5,0,1
1,0,0,34,3,0,1
0,0,0,33,2,1,0
0,0,0,23,2,1,0
0,0,0,15,2,1,0
1,0,0,34,3,0,1
1,0,0,44,3,0,1
1,0,0,34,3,0,1
0,0,0,15,2,1,0
0,0,0,16,4,1,0
0,0,0,9,4,1,0
0,0,0,9,4,1,0
1,0,25,58,8,1,1
0,25,0,69,11,0,0
0,25,0,61,9,0,0
0,25,0,51,5,0,0
1,0,25,58,8,1,1
1,0,25,43,4,1,1
1,0,25,33,4,1,1
0,25,0,51,5,0,0
0,25,0,59,5,0,0
0,25,0,49,5,0,0
1,0,25,33,4,1,1
1,0,25,35,5,1,1
1,0,25,26,5,1,1
0,25,0,49,5,0,0
0,25,0,59,5,0,0
0,25,0,49,3,0,0
1,0,25,26,5,1,1
1,0,25,33,6,1,1
1,0,25,25,6,1,1
0,25,0,49,3,0,0
0,25,0,59,5,0,0
0,25,0,49,4,0,0
1,0,25,25,6,1,1
1,0,25,28,10,1,1
1,0,25,21,9,1,1
0,25,0,49,4,0,0
0,25,0,55,6,0,0
0,25,0,45,5,0,0
1,0,25,21,9,1,1
1,0,25,17,6,1,1
1,0,25,10,6,1,1
1,0,25,10,6,1,1
0,25,35,64,6,1,0
1,35,25,47,6,0,1
0,25,35,64,6,1,0
0,25,35,44,2,1,0
0,25,35,34,2,1,0
1,35,25,47,6,0,1
1,35,25,57,8,0,1
1,35,25,47,6,0,1
0,25,35,34,2,1,0
0,25,35,44,3,1,0
0,25,35,34,1,1,0
1,35,25,47,6,0,1
1,35,25,51,6,0,1
1,35,25,41,6,0,1
0,25,35,34,0,1,0
0,25,35,34,0,1,0
0,25,35,24,0,1,0
1,35,25,41,6,0,1
1,35,25,50,7,0,1
1,35,25,41,6,0,1
0,25,35,24,0,1,0
0,25,35,34,0,1,0
0,25,35,24,0,1,0
1,35,25,41,6,0,1
1,35,25,44,6,0,1
1,35,25,36,4,0,1
0,25,35,24,0,1,0
0,25,35,34,0,1,0
0,25,35,24,0,1,0
1,35,25,36,4,0,1
1,35,25,36,3,0,1
1,35,25,28,3,0,1
0,25,35,24,0,1,0
0,25,35,28,2,1,0
0,25,35,20,2,1,0
1,35,25,28,3,0,1
1,35,25,31,4,0,1
1,35,25,24,2,0,1
0,25,35,20,2,1,0
0,25,35,10,2,1,0
0,25,35,6,2,1,0
0,25,35,6,2,1,0
1,35,40,66,9,1,1
1,35,40,60,7,1,1
1,35,40,50,3,1,1
0,40,35,71,8,0,0
0,40,35,75,8,0,0
0,40,35,65,8,0,0
1,35,40,50,3,1,1
1,35,40,57,4,1,1
1,35,40,47,3,1,1
0,40,35,65,8,0,0
0,40,35,66,10,0,0
0,40,35,56,10,0,0
1,35,40,47,3,1,1
1,35,40,49,5,1,1
1,35,40,39,5,1,1
0,40,35,56,10,0,0
0,40,35,58,12,0,0
0,40,35,48,11,0,0
1,35,40,39,5,1,1
1,35,40,49,5,1,1
1,35,40,39,5,1,1
0,40,35,48,11,0,0
0,40,35,52,14,0,0
0,40,35,43,12,0,0
1,35,40,39,4,1,1
1,35,40,14,4,1,1
1,35,40,5,4,1,1
1,35,40,5,4,1,1
0,40,73,74,7,0,0
0,40,73,56,5,0,0
0,40,73,46,3,0,0
1,73,40,65,6,1,1
1,73,40,61,5,1,1
1,73,40,51,5,1,1
0,40,73,46,3,0,0
0,40,73,47,3,0,0
0,40,73,37,3,0,0
1,73,40,51,5,1,1
1,73,40,59,5,1,1
1,73,40,49,3,1,1
0,40,73,37,3,0,0
0,40,73,37,2,0,0
0,40,73,27,2,0,0
1,73,40,49,3,1,1
1,73,40,59,4,1,1
1,73,40,49,3,1,1
0,40,73,27,2,0,0
0,40,73,33,6,0,0
0,40,73,25,6,0,0
1,73,40,49,2,1,1
1,73,40,36,3,1,1
1,73,40,26,3,1,1
0,40,73,25,6,0,0
0,40,73,26,8,0,0
0,40,73,20,4,0,0
1,73,40,26,3,1,1
1,73,40,18,4,1,1
1,73,40,8,4,1,1
1,73,40,8,4,1,1
1,79,40,52,1,1,1
1,79,40,32,1,1,1
1,79,40,22,1,1,1
0,40,79,63,6,0,0
0,40,79,65,6,0,0
0,40,79,55,4,0,0
1,79,40,22,1,1,1
1,79,40,32,1,1,1
1,79,40,22,1,1,1
0,40,79,55,4,0,0
0,40,79,65,5,0,0
0,40,79,55,5,0,0
1,79,40,22,1,1,1
1,79,40,28,1,1,1
1,79,40,19,1,1,1
0,40,79,55,5,0,0
0,40,79,56,7,0,0
0,40,79,46,6,0,0
1,79,40,19,1,1,1
1,79,40,22,1,1,1
1,79,40,14,1,1,1
0,40,79,46,6,0,0
0,40,79,49,8,0,0
0,40,79,39,8,0,0
1,79,40,14,1,1,1
1,79,40,22,1,1,1
1,79,40,14,1,1,1
0,40,79,39,8,0,0
0,40,79,37,6,0,0
0,40,79,29,6,0,0
1,79,40,14,1,1,1
1,79,40,14,1,1,1
1,79,40,8,1,1,1
1,79,40,8,1,1,1
1,0,0,60,7,0,1
0,0,0,59,4,1,0
0,0,0,55,3,1,0
0,0,0,45,1,1,0
1,0,0,60,7,0,1
1,0,0,70,7,0,1
1,0,0,60,7,0,1
0,0,0,45,1,1,0
0,0,0,49,1,1,0
0,0,0,39,1,1,0
1,0,0,60,7,0,1
1,0,0,70,7,0,1
1,0,0,60,4,0,1
0,0,0,39,1,1,0
0,0,0,49,1,1,0
0,0,0,39,1,1,0
1,0,0,60,4,0,1
1,0,0,70,5,0,1
1,0,0,60,5,0,1
0,0,0,39,1,1,0
0,0,0,20,3,1,0
0,0,0,12,3,1,0
1,0,0,60,4,0,1
1,0,0,44,4,0,1
1,0,0,34,3,0,1
0,0,0,12,2,1,0
0,0,0,12,3,1,0
0,0,0,7,3,1,0
0,0,0,7,3,1,0
0,17,0,63,12,1,0
1,0,17,66,4,0,1
0,17,0,63,12,1,0
0,17,0,65,12,1,0
0,17,0,55,12,1,0
1,0,17,66,3,0,1
1,0,17,36,3,0,1
1,0,17,26,3,0,1
0,17,0,55,12,1,0
0,17,0,38,8,1,0
0,17,0,29,8,1,0
1,0,17,26,3,0,1
1,0,17,36,3,0,1
1,0,17,26,3,0,1
0,17,0,29,8,1,0
0,17,0,21,5,1,0
0,17,0,13,5,1,0
1,0,17,26,3,0,1
1,0,17,36,5,0,1
1,0,17,26,3,0,1
0,17,0,13,5,1,0
0,17,0,15,7,1,0
0,17,0,10,7,1,0
0,17,0,10,7,1,0
1,0,33,66,5,0,1
0,33,0,52,6,1,0
0,33,0,46,5,1,0
0,33,0,36,3,1,0
1,0,33,66,5,0,1
1,0,33,68,5,0,1
1,0,33,58,4,0,1
0,33,0,36,3,1,0
0,33,0,45,3,1,0
0,33,0,35,3,1,0
1,0,33,58,4,0,1
1,0,33,68,4,0,1
1,0,33,58,4,0,1
0,33,0,35,3,1,0
0,33,0,44,5,1,0
0,33,0,35,3,1,0
1,0,33,58,3,0,1
1,0,33,40,3,0,1
1,0,33,30,3,0,1
0,33,0,35,3,1,0
0,33,0,45,3,1,0
0,33,0,35,3,1,0
1,0,33,30,3,0,1
1,0,33,40,3,0,1
1,0,33,30,3,0,1
0,33,0,35,3,1,0
0,33,0,45,3,1,0
0,33,0,35,3,1,0
1,0,33,30,3,0,1
1,0,33,34,5,0,1
1,0,33,26,5,0,1
0,33,0,35,3,1,0
0,33,0,45,3,1,0
0,33,0,35,3,1,0
1,0,33,26,5,0,1
1,0,33,36,5,0,1
1,0,33,26,5,0,1
0,33,0,35,3,1,0
0,33,0,45,3,1,0
0,33,0,35,3,1,0
1,0,33,26,5,0,1
1,0,33,31,6,0,1
1,0,33,24,6,0,1
0,33,0,35,3,1,0
0,33,0,45,3,1,0
0,33,0,35,3,1,0
1,0,33,24,6,0,1
1,0,33,25,8,0,1
1,0,33,20,7,0,1
0,33,0,35,2,1,0
0,33,0,25,2,1,0
0,33,0,16,2,1,0
1,0,33,20,6,0,1
1,0,33,20,6,0,1
1,0,33,15,6,0,1
0,33,0,16,1,1,0
0,33,0,16,1,1,0
0,33,0,9,1,1,0
0,33,0,9,1,1,0
0,36,0,49,4,1,0
1,0,36,48,4,0,1
0,36,0,49,4,1,0
0,36,0,52,4,1,0
0,36,0,42,1,1,0
1,0,36,48,4,0,1
1,0,36,53,4,0,1
1,0,36,43,4,0,1
0,36,0,42,1,1,0
0,36,0,43,4,1,0
0,36,0,33,4,1,0
1,0,36,43,4,0,1
1,0,36,49,6,0,1
1,0,36,39,4,0,1
0,36,0,33,4,1,0
0,36,0,43,4,1,0
0,36,0,33,4,1,0
1,0,36,39,4,0,1
1,0,36,49,4,0,1
1,0,36,39,4,0,1
0,36,0,33,4,1,0
0,36,0,14,5,1,0
0,36,0,7,5,1,0
0,36,0,7,5,1,0
1,0,68,63,7,1,1
1,0,68,48,6,1,1
1,0,68,38,4,1,1
0,68,0,71,6,0,0
0,68,0,77,9,0,0
0,68,0,67,9,0,0
1,0,68,38,4,1,1
1,0,68,45,5,1,1
1,0,68,35,5,1,1
0,68,0,67,9,0,0
0,68,0,69,9,0,0
0,68,0,59,7,0,0
1,0,68,35,5,1,1
1,0,68,39,7,1,1
1,0,68,30,7,1,1
0,68,0,59,7,0,0
0,68,0,47,3,0,0
0,68,0,37,3,0,0
1,0,68,30,7,1,1
1,0,68,23,5,1,1
1,0,68,16,4,1,1
0,68,0,37,3,0,0
0,68,0,41,4,0,0
0,68,0,32,4,0,0
1,0,68,16,4,1,1
1,0,68,25,4,1,1
1,0,68,16,4,1,1
0,68,0,32,4,0,0
0,68,0,20,1,0,0
0,68,0,12,1,0,0
1,0,68,16,4,1,1
1,0,68,26,4,1,1
1,0,68,16,4,1,1
0,68,0,12,1,0,0
0,68,0,16,3,0,0
0,68,0,11,3,0,0
1,0,68,16,4,1,1
1,0,68,18,6,1,1
1,0,68,11,6,1,1
0,68,0,11,3,0,0
0,68,0,21,3,0,0
0,68,0,11,3,0,0
1,0,68,11,6,1,1
1,0,68,11,6,1,1
1,0,68,7,5,1,1
1,0,68,7,5,1,1
0,68,4,32,4,0,0
1,4,68,57,3,1,1
1,4,68,51,3,1,1
1,4,68,41,3,1,1
0,68,4,32,4,0,0
0,68,4,41,6,0,0
0,68,4,32,4,0,0
1,4,68,41,3,1,1
1,4,68,45,3,1,1
1,4,68,35,3,1,1
0,68,4,32,4,0,0
0,68,4,38,6,0,0
0,68,4,29,5,0,0
1,4,68,35,3,1,1
1,4,68,45,3,1,1
1,4,68,35,3,1,1
0,68,4,29,5,0,0
0,68,4,36,7,0,0
0,68,4,28,7,0,0
1,4,68,35,3,1,1
1,4,68,45,3,1,1
1,4,68,35,3,1,1
0,68,4,28,7,0,0
0,68,4,35,9,0,0
0,68,4,28,7,0,0
1,4,68,35,3,1,1
1,4,68,44,3,1,1
1,4,68,35,3,1,1
0,68,4,28,7,0,0
0,68,4,28,6,0,0
0,68,4,21,4,0,0
1,4,68,35,3,1,1
1,4,68,40,5,1,1
1,4,68,31,5,1,1
0,68,4,21,4,0,0
0,68,4,29,4,0,0
0,68,4,21,4,0,0
1,4,68,31,5,1,1
1,4,68,39,5,1,1
1,4,68,31,5,1,1
0,68,4,21,4,0,0
0,68,4,31,4,0,0
0,68,4,21,4,0,0
1,4,68,31,5,1,1
1,4,68,41,5,1,1
1,4,68,31,5,1,1
0,68,4,21,4,0,0
0,68,4,25,9,0,0
0,68,4,19,5,0,0
1,4,68,31,5,1,1
1,4,68,19,4,1,1
1,4,68,13,4,1,1
0,68,4,19,5,0,0
0,68,4,25,7,0,0
0,68,4,19,5,0,0
1,4,68,13,4,1,1
1,4,68,23,4,1,1
1,4,68,13,4,1,1
0,68,4,19,5,0,0
0,68,4,20,7,0,0
0,68,4,14,7,0,0
1,4,68,13,4,1,1
1,4,68,23,4,1,1
1,4,68,13,4,1,1
0,68,4,14,7,0,0
0,68,4,17,7,0,0
0,68,4,13,4,0,0
1,4,68,13,3,1,1
1,4,68,13,3,1,1
1,4,68,8,3,1,1
1,4,68,8,3,1,1
1,6,68,76,5,0,1
1,6,68,58,5,0,1
1,6,68,48,3,0,1
0,68,6,28,4,1,0
0,68,6,38,4,1,0
0,68,6,28,2,1,0
1,6,68,48,3,0,1
1,6,68,53,7,0,1
1,6,68,43,7,0,1
0,68,6,28,2,1,0
0,68,6,29,2,1,0
0,68,6,19,2,1,0
1,6,68,43,7,0,1
1,6,68,33,4,0,1
1,6,68,23,4,0,1
0,68,6,19,2,1,0
0,68,6,29,2,1,0
0,68,6,19,2,1,0
1,6,68,23,4,0,1
1,6,68,23,3,0,1
1,6,68,15,3,0,1
0,68,6,19,1,1,0
0,68,6,19,1,1,0
0,68,6,9,1,1,0
0,68,6,9,1,1,0
0,74,6,77,4,0,0
1,6,74,62,5,1,1
1,6,74,42,5,1,1
1,6,74,32,5,1,1
0,74,6,77,4,0,0
0,74,6,78,4,0,0
0,74,6,68,2,0,0
1,6,74,32,5,1,1
1,6,74,36,5,1,1
1,6,74,28,5,1,1
0,74,6,68,2,0,0
0,74,6,72,2,0,0
0,74,6,62,2,0,0
1,6,74,28,5,1,1
1,6,74,38,5,1,1
1,6,74,28,5,1,1
0,74,6,62,2,0,0
0,74,6,64,2,0,0
0,74,6,54,2,0,0
1,6,74,28,5,1,1
1,6,74,32,9,1,1
1,6,74,25,9,1,1
0,74,6,54,2,0,0
0,74,6,64,2,0,0
0,74,6,54,2,0,0
1,6,74,25,9,1,1
1,6,74,28,13,1,1
1,6,74,22,11,1,1
0,74,6,54,1,0,0
0,74,6,42,1,0,0
0,74,6,32,1,0,0
1,6,74,22,11,1,1
1,6,74,31,11,1,1
1,6,74,22,11,1,1
0,74,6,32,1,0,0
0,74,6,42,3,0,0
0,74,6,32,1,0,0
1,6,74,22,11,1,1
1,6,74,29,11,1,1
1,6,74,22,11,1,1
0,74,6,32,1,0,0
0,74,6,36,3,0,0
0,74,6,27,3,0,0
1,6,74,22,11,1,1
1,6,74,29,11,1,1
1,6,74,22,11,1,1
0,74,6,27,3,0,0
0,74,6,29,5,0,0
0,74,6,23,4,0,0
1,6,74,22,11,1,1
1,6,74,30,11,1,1
1,6,74,22,11,1,1
0,74,6,23,4,0,0
0,74,6,30,4,0,0
0,74,6,23,4,0,0
1,6,74,22,11,1,1
1,6,74,16,6,1,1
1,6,74,10,6,1,1
1,6,74,10,6,1,1
1,16,74,58,2,1,1
0,74,16,65,5,0,0
0,74,16,45,5,0,0
0,74,16,35,5,0,0
1,16,74,58,2,1,1
1,16,74,67,2,1,1
1,16,74,57,2,1,1
0,74,16,35,4,0,0
0,74,16,35,4,0,0
0,74,16,26,4,0,0
1,16,74,57,2,1,1
1,16,74,65,2,1,1
1,16,74,55,2,1,1
0,74,16,26,4,0,0
0,74,16,33,8,0,0
0,74,16,26,4,0,0
1,16,74,55,2,1,1
1,16,74,60,4,1,1
1,16,74,50,4,1,1
0,74,16,26,4,0,0
0,74,16,36,4,0,0
0,74,16,26,4,0,0
1,16,74,50,4,1,1
1,16,74,40,1,1,1
1,16,74,31,1,1,1
0,74,16,26,4,0,0
0,74,16,35,4,0,0
0,74,16,26,4,0,0
1,16,74,31,1,1,1
1,16,74,40,1,1,1
1,16,74,31,1,1,1
0,74,16,26,4,0,0
0,74,16,36,4,0,0
0,74,16,26,4,0,0
1,16,74,31,1,1,1
1,16,74,41,1,1,1
1,16,74,31,1,1,1
0,74,16,26,4,0,0
0,74,16,32,6,0,0
0,74,16,25,6,0,0
1,16,74,31,1,1,1
1,16,74,17,1,1,1
1,16,74,10,1,1,1
1,16,74,10,1,1,1
0,74,31,70,5,0,0
1,31,74,60,4,1,1
0,74,31,70,5,0,0
0,74,31,80,6,0,0
0,74,31,70,5,0,0
1,31,74,60,4,1,1
1,31,74,66,4,1,1
1,31,74,56,4,1,1
0,74,31,70,5,0,0
0,74,31,79,9,0,0
0,74,31,69,4,0,0
1,31,74,56,4,1,1
1,31,74,61,6,1,1
1,31,74,51,6,1,1
0,74,31,69,4,0,0
0,74,31,74,6,0,0
0,74,31,64,4,0,0
1,31,74,51,6,1,1
1,31,74,32,4,1,1
1,31,74,22,4,1,1
0,74,31,64,4,0,0
0,74,31,67,8,0,0
0,74,31,57,8,0,0
1,31,74,22,4,1,1
1,31,74,29,6,1,1
1,31,74,21,5,1,1
0,74,31,57,8,0,0
0,74,31,64,8,0,0
0,74,31,54,8,0,0
1,31,74,21,5,1,1
1,31,74,31,5,1,1
1,31,74,21,5,1,1
0,74,31,54,8,0,0
0,74,31,64,8,0,0
0,74,31,54,8,0,0
1,31,74,21,5,1,1
1,31,74,25,5,1,1
1,31,74,18,4,1,1
0,74,31,54,8,0,0
0,74,31,64,8,0,0
0,74,31,54,8,0,0
1,31,74,18,4,1,1
1,31,74,28,4,1,1
