current_player_score,opponent_score,current_player_deadwood,current_player_num_options,is_current_player_hand_winner,is_current_player_game_winner
0,39,60,5,0.0,0
0,62,58,6,1.0,0
9,62,68,6,0.0,0
9,70,38,2,0.5,0
9,70,58,5,0.5,0
9,70,28,3,0.0,0
9,75,76,9,0.0,0
9,88,73,7,1.0,0
18,88,73,9,0.0,0
0,0,30,3,1.0,1
22,0,41,4,0.0,1
22,18,35,5,1.0,1
61,18,31,6,0.0,1
61,22,52,8,0.0,1
61,27,37,3,1.0,1
94,27,53,6,1.0,1
99,27,52,3,1.0,1
0,0,48,2,0.0,1
0,9,77,8,0.0,1
0,21,75,6,0.0,1
0,34,72,10,1.0,1
6,34,35,3,1.0,1
9,34,76,7,1.0,1
24,34,63,5,1.0,1
62,34,65,7,1.0,1
72,34,63,7,1.0,1
76,34,73,11,0.0,1
76,40,55,9,1.0,1
92,40,63,5,0.0,1
92,45,62,10,1.0,1
98,45,60,11,1.0,1
0,0,65,5,1.0,1
6,0,60,9,1.0,1
10,0,67,4,0.0,1
10,25,28,5,1.0,1
34,25,43,2,1.0,1
71,25,66,4,0.0,1
71,38,71,8,0.0,1
71,58,57,7,0.0,1
71,71,40,3,0.0,1
71,90,52,4,1.0,1
96,90,67,7,1.0,1
0,0,42,8,0.0,0
0,10,74,7,0.0,0
0,11,61,3,0.0,0
0,29,30,5,0.0,0
0,51,43,3,0.0,0
0,71,45,5,1.0,0
20,71,70,3,0.0,0
20,91,56,13,1.0,0
39,91,38,4,0.0,0
0,0,56,5,0.0,0
0,6,61,5,1.0,0
4,6,50,5,0.0,0
4,22,46,7,1.0,0
8,22,54,7,0.0,0
8,36,66,8,1.0,0
15,36,62,6,0.0,0
15,92,39,7,1.0,0
45,92,63,8,0.0,0
0,0,72,6,0.0,1
0,31,61,3,1.0,1
23,31,49,3,1.0,1
39,31,56,5,1.0,1
78,31,74,6,1.0,1
0,0,36,1,1.0,1
8,0,69,7,0.0,1
8,13,55,5,1.0,1
17,13,65,7,1.0,1
57,13,60,6,0.0,1
57,15,69,9,1.0,1
68,15,66,3,1.0,1
69,15,57,5,1.0,1
73,15,20,2,1.0,1
0,0,59,6,1.0,1
78,0,72,6,0.0,1
78,34,69,5,1.0,1
90,34,73,7,0.0,1
90,43,69,6,1.0,1
97,43,65,9,0.0,1
97,68,46,2,1.0,1
0,0,77,9,1.0,0
4,0,71,10,1.0,0
9,0,72,7,0.0,0
9,11,42,2,0.0,0
9,31,44,2,0.0,0
9,45,63,8,0.0,0
9,70,63,9,1.0,0
12,70,29,2,0.0,0
12,79,71,10,1.0,0
27,79,62,7,0.0,0
27,99,66,8,0.0,0
0,0,67,6,0.0,0
0,3,49,4,0.0,0
0,25,50,4,1.0,0
10,25,68,7,0.0,0
10,36,69,5,1.0,0
26,36,73,9,1.0,0
31,36,33,7,0.0,0
31,53,60,8,0.0,0
31,59,67,5,0.0,0
31,63,58,8,0.0,0
31,74,68,4,0.0,0
0,0,39,1,0.0,1
0,14,37,2,1.0,1
18,14,73,9,1.0,1
27,14,59,7,0.0,1
27,44,73,6,0.0,1
27,65,72,4,0.0,1
27,68,36,2,1.0,1
57,68,39,1,0.0,1
57,73,43,2,1.0,1
0,0,80,7,1.0,0
16,0,66,12,1.0,0
35,0,68,9,1.0,0
48,0,63,5,0.0,0
48,21,52,3,0.0,0
48,27,52,13,0.0,0
48,46,71,6,1.0,0
55,46,66,10,0.0,0
55,67,73,5,1.0,0
59,67,69,6,0.0,0
59,82,72,3,1.0,0
73,82,51,9,0.0,0
73,88,49,4,1.0,0
87,88,54,3,0.0,0
87,94,37,5,0.0,0
0,0,65,7,1.0,1
27,0,46,8,0.0,1
27,11,39,4,1.0,1
59,11,45,2,0.0,1
59,25,60,3,0.0,1
59,40,83,10,1.0,1
0,0,59,7,0.0,1
0,20,16,4,1.0,1
23,20,62,8,0.0,1
23,33,33,5,0.0,1
23,37,44,6,1.0,1
70,37,47,3,1.0,1
78,37,30,2,1.0,1
82,37,67,4,0.0,1
82,45,37,8,1.0,1
0,0,82,9,0.0,0
0,13,79,6,1.0,0
45,13,87,11,0.0,0
45,58,49,7,0.0,0
45,60,52,5,1.0,0
46,60,42,5,1.0,0
71,60,65,5,0.0,0
71,77,56,6,1.0,0
73,77,74,5,0.0,0
73,78,73,10,1.0,0
93,78,64,7,0.0,0
0,0,67,5,1.0,1
19,0,38,6,1.0,1
26,0,53,3,0.0,1
26,18,52,7,1.0,1
66,18,34,3,1.0,1
0,0,63,4,1.0,0
2,0,50,4,0.0,0
2,5,58,6,0.0,0
2,36,66,6,0.0,0
2,69,67,9,1.0,0
16,69,65,7,0.0,0
16,75,54,5,0.0,0
0,0,56,6,0.0,1
0,7,38,3,1.0,1
23,7,43,4,0.0,1
23,27,59,4,0.0,1
23,30,29,6,1.0,1
29,30,29,7,1.0,1
74,30,65,5,0.0,1
74,52,65,9,1.0,1
85,52,61,5,0.0,1
85,63,37,4,1.0,1
0,0,65,4,0.0,0
0,7,54,5,0.0,0
0,23,69,7,0.0,0
0,34,53,8,1.0,0
25,34,44,4,1.0,0
33,34,65,7,1.0,0
53,34,42,2,0.0,0
53,42,43,2,1.0,0
55,42,65,7,0.0,0
55,50,33,5,1.0,0
60,50,53,4,1.0,0
66,50,56,6,0.0,0
66,87,69,8,1.0,0
73,87,30,6,0.0,0
0,0,39,0,0.0,0
0,13,58,11,1.0,0
10,13,56,8,0.0,0
10,26,56,7,0.0,0
10,66,66,12,1.0,0
40,66,68,6,0.0,0
40,72,73,5,0.0,0
40,99,66,7,0.0,0
0,0,49,7,1.0,0
26,0,58,8,1.0,0
47,0,54,0,0.0,0
47,11,49,4,1.0,0
72,11,61,5,0.0,0
72,36,58,9,0.0,0
72,54,58,9,1.0,0
75,54,43,3,0.0,0
75,60,57,9,0.0,0
75,67,43,7,0.0,0
75,76,70,2,0.0,0
0,0,64,8,1.0,0
15,0,42,2,1.0,0
38,0,59,8,1.0,0
39,0,77,7,0.0,0
39,61,22,5,1.0,0
57,61,63,11,1.0,0
66,61,72,8,0.0,0
66,82,43,1,0.0,0
0,0,53,7,0.0,1
0,25,41,5,1.0,1
17,25,49,5,1.0,1
46,25,77,4,0.0,1
46,30,52,6,1.0,1
50,30,67,8,1.0,1
74,30,52,6,1.0,1
81,30,60,9,1.0,1
86,30,47,5,0.0,1
86,34,67,6,0.0,1
86,36,21,1,0.0,1
86,52,65,4,0.0,1
86,69,60,8,1.0,1
0,0,62,7,0.0,0
0,29,60,7,1.0,0
25,29,25,2,1.0,0
94,29,56,7,0.0,0
94,49,82,9,1.0,0
99,49,59,6,0.0,0
99,56,59,4,0.0,0
99,77,39,4,0.0,0
99,97,23,0,0.0,0
0,0,48,5,1.0,0
34,0,43,0,0.0,0
34,1,63,9,0.0,0
34,11,13,0,1.0,0
62,11,59,4,0.0,0
62,36,70,7,0.0,0
62,49,66,7,0.0,0
62,60,67,7,0.0,0
62,75,59,8,0.0,0
62,89,52,6,0.0,0
62,93,61,5,0.0,0
0,0,67,10,1.0,1
7,0,62,9,0.0,1
7,2,48,5,1.0,1
24,2,67,10,1.0,1
41,2,43,5,0.0,1
41,7,75,10,0.0,1
41,14,67,5,1.0,1
46,14,55,6,0.0,1
46,25,67,4,1.0,1
50,25,88,8,1.0,1
93,25,48,5,0.0,1
93,36,76,8,1.0,1
0,0,73,5,0.0,0
0,9,45,4,1.0,0
6,9,52,7,1.0,0
17,9,65,5,1.0,0
20,9,58,10,0.0,0
20,35,65,7,1.0,0
53,35,55,9,0.5,0
53,35,77,8,1.0,0
61,35,65,6,1.0,0
64,35,67,7,0.0,0
64,64,39,6,0.0,0
64,78,64,6,0.0,0
0,0,62,4,0.0,1
0,23,63,8,0.0,1
0,43,31,4,0.0,1
0,66,69,7,1.0,1
21,66,53,6,1.0,1
23,66,68,9,1.0,1
49,66,72,8,1.0,1
52,66,40,4,1.0,1
65,66,36,6,1.0,1
0,0,66,9,1.0,1
10,0,66,8,0.0,1
10,15,52,7,1.0,1
13,15,81,8,1.0,1
36,15,57,6,1.0,1
42,15,55,6,1.0,1
81,15,53,6,1.0,1
0,0,57,7,0.0,0
0,6,47,6,0.0,0
0,9,62,5,1.0,0
3,9,61,8,0.0,0
3,24,37,2,0.0,0
3,38,62,5,0.0,0
3,60,51,2,0.0,0
3,70,44,4,0.0,0
3,83,59,5,0.0,0
3,93,44,7,0.0,0
3,95,75,8,0.0,0
0,0,69,6,0.0,0
0,3,38,5,1.0,0
2,3,46,4,0.0,0
2,13,71,9,0.0,0
2,26,56,6,1.0,0
5,26,67,8,0.0,0
5,35,27,0,1.0,0
64,35,60,8,1.0,0
80,35,59,9,0.0,0
80,57,46,4,0.0,0
80,61,54,3,0.0,0
80,80,70,4,0.0,0
80,90,48,5,0.0,0
80,94,41,3,0.0,0
0,0,58,9,0.0,1
0,5,43,6,0.0,1
0,9,59,9,1.0,1
28,9,44,6,0.0,1
28,38,36,5,1.0,1
29,38,53,4,1.0,1
59,38,74,8,0.0,1
59,53,59,3,1.0,1
82,53,66,7,1.0,1
0,0,72,8,0.0,1
0,4,68,10,1.0,1
13,4,69,1,0.0,1
13,27,79,7,0.0,1
13,38,38,1,1.0,1
27,38,51,8,1.0,1
35,38,38,2,1.0,1
45,38,72,9,0.0,1
45,53,46,3,1.0,1
0,0,79,8,0.0,1
0,1,48,3,1.0,1
25,1,48,6,1.0,1
30,1,62,1,1.0,1
41,1,12,3,1.0,1
69,1,66,7,1.0,1
71,1,72,7,0.0,1
71,10,67,6,1.0,1
85,10,38,7,0.0,1
85,16,46,12,1.0,1
97,16,66,9,1.0,1
0,0,69,8,1.0,1
32,0,41,3,0.0,1
32,23,79,4,0.0,1
32,25,47,0,1.0,1
47,25,41,3,0.0,1
47,31,62,7,1.0,1
72,31,49,6,1.0,1
83,31,56,7,0.0,1
83,48,30,11,1.0,1
0,0,77,7,1.0,1
12,0,54,7,0.0,1
12,9,57,3,1.0,1
18,9,45,7,0.0,1
18,26,41,3,1.0,1
21,26,53,4,0.0,1
21,36,68,10,1.0,1
30,36,60,10,1.0,1
46,36,45,3,1.0,1
74,36,67,9,0.0,1
74,65,64,6,0.0,1
74,78,74,8,1.0,1
93,78,70,7,1.0,1
0,0,55,11,0.0,0
0,2,10,0,1.0,0
18,2,49,5,1.0,0
20,2,65,8,1.0,0
48,2,61,8,0.0,0
48,11,65,6,1.0,0
65,11,74,9,1.0,0
73,11,71,8,0.0,0
73,62,68,9,0.0,0
0,0,49,0,0.0,0
0,5,60,5,0.0,0
0,24,37,6,1.0,0
4,24,60,6,1.0,0
12,24,46,0,0.0,0
12,38,59,13,1.0,0
17,38,77,7,0.0,0
17,51,68,10,1.0,0
50,51,69,7,0.0,0
50,83,69,7,0.0,0
50,91,54,7,0.0,0
0,0,53,3,1.0,0
6,0,73,8,0.0,0
6,5,74,7,0.0,0
6,15,47,0,1.0,0
10,15,49,3,0.0,0
10,41,68,5,1.0,0
14,41,52,4,0.0,0
14,91,38,2,0.0,0
0,0,68,9,0.0,1
0,8,74,9,0.0,1
0,12,22,0,1.0,1
12,12,78,8,1.0,1
28,12,52,2,1.0,1
34,12,33,5,0.0,1
34,18,46,7,1.0,1
75,18,68,6,1.0,1
0,0,45,10,0.0,0
0,6,30,0,0.0,0
0,29,64,6,1.0,0
4,29,50,5,0.0,0
4,65,51,3,0.0,0
0,0,67,7,0.0,1
0,5,51,7,1.0,1
6,5,53,9,1.0,1
14,5,67,5,0.0,1
14,17,70,8,0.0,1
14,40,52,2,0.0,1
14,47,59,5,1.0,1
66,47,56,7,1.0,1
78,47,78,8,0.0,1
78,53,56,9,0.0,1
78,62,44,4,1.0,1
0,0,68,9,1.0,1
9,0,71,5,1.0,1
12,0,58,12,0.0,1
12,10,63,9,0.0,1
12,25,68,10,0.0,1
12,49,37,4,1.0,1
21,49,67,7,1.0,1
44,49,55,8,0.0,1
44,61,61,4,1.0,1
61,61,36,4,1.0,1
72,61,48,5,0.0,1
72,70,39,3,0.0,1
72,82,57,7,0.0,1
72,95,70,7,1.0,1
82,95,73,7,1.0,1
92,95,74,8,1.0,1
0,0,55,10,1.0,1
7,0,64,9,1.0,1
42,0,53,5,0.0,1
42,18,74,5,0.0,1
42,26,69,4,1.0,1
46,26,38,4,1.0,1
53,26,61,8,1.0,1
87,26,51,6,0.0,1
87,33,79,11,0.0,1
87,58,63,8,1.0,1
0,0,51,3,0.0,0
0,8,45,2,0.0,0
0,11,57,8,0.0,0
0,44,54,8,1.0,0
1,44,77,9,1.0,0
6,44,18,1,1.0,0
18,44,67,10,0.0,0
18,71,16,3,1.0,0
55,71,65,7,1.0,0
59,71,58,7,0.0,0
0,0,72,8,1.0,1
19,0,72,9,1.0,1
30,0,45,4,1.0,1
38,0,45,3,0.0,1
38,2,36,2,0.0,1
38,13,61,5,0.0,1
38,21,49,2,1.0,1
40,21,73,5,1.0,1
46,21,68,9,1.0,1
73,21,44,3,0.0,1
73,33,75,12,0.0,1
73,58,50,2,1.0,1
86,58,31,2,1.0,1
0,0,44,4,0.0,0
0,25,66,7,0.0,0
0,42,47,7,1.0,0
18,42,40,5,1.0,0
28,42,68,9,0.0,0
28,82,66,8,1.0,0
33,82,65,11,1.0,0
43,82,71,6,0.0,0
43,90,70,2,0.0,0
0,0,38,4,1.0,0
20,0,68,6,1.0,0
29,0,43,8,1.0,0
43,0,46,4,0.0,0
43,11,67,6,0.0,0
43,61,43,4,0.0,0
43,92,51,1,1.0,0
60,92,60,6,0.0,0
0,0,43,8,0.0,0
0,17,50,5,0.0,0
0,24,58,2,0.0,0
0,41,72,9,0.0,0
0,0,56,5,1.0,0
2,0,67,6,1.0,0
11,0,58,11,0.0,0
11,24,47,4,0.0,0
11,37,59,3,0.0,0
11,40,34,2,1.0,0
23,40,60,6,0.0,0
23,58,74,9,0.0,0
0,0,54,11,1.0,0
13,0,67,9,1.0,0
25,0,59,10,0.0,0
25,44,43,5,0.0,0
25,57,68,8,0.0,0
25,70,71,4,0.0,0
25,74,56,7,1.0,0
50,74,64,6,0.0,0
0,0,29,0,1.0,1
19,0,39,2,1.0,1
41,0,65,5,0.0,1
41,5,87,6,1.0,1
46,5,64,9,0.0,1
46,10,39,5,1.0,1
63,10,45,9,1.0,1
78,10,72,12,1.0,1
91,10,73,9,0.0,1
91,43,51,5,1.0,1
0,0,70,5,0.0,0
0,7,78,9,0.0,0
0,21,67,5,0.0,0
0,28,72,8,1.0,0
2,28,52,5,1.0,0
29,28,48,4,1.0,0
47,28,62,14,0.0,0
47,53,64,10,0.0,0
47,91,58,4,0.0,0
47,94,63,4,1.0,0
60,94,67,5,0.0,0
0,0,47,4,1.0,1
6,0,32,5,1.0,1
31,0,43,4,1.0,1
43,0,71,8,1.0,1
56,0,54,5,1.0,1
69,0,41,4,0.0,1
69,18,23,0,1.0,1
78,18,48,6,1.0,1
92,18,41,4,1.0,1
0,0,37,3,0.0,1
0,4,65,9,1.0,1
3,4,56,9,1.0,1
47,4,48,0,0.0,1
47,28,37,1,0.0,1
47,58,18,7,0.0,1
47,59,24,0,1.0,1
84,59,65,8,0.0,1
84,78,63,3,1.0,1
0,0,49,6,0.0,0
0,13,44,2,0.0,0
0,15,63,8,0.0,0
0,24,57,8,1.0,0
10,24,80,10,1.0,0
37,24,42,4,1.0,0
45,24,59,5,1.0,0
63,24,65,7,0.0,0
63,74,48,9,0.0,0
0,0,66,3,1.0,0
18,0,55,8,1.0,0
37,0,68,6,0.0,0
37,14,57,4,0.0,0
37,21,49,6,1.0,0
56,21,39,6,0.0,0
56,37,55,5,1.0,0
83,37,71,8,0.0,0
83,39,48,3,0.0,0
83,52,37,6,1.0,0
91,52,39,5,0.0,0
91,77,71,5,0.0,0
91,95,61,6,0.0,0
0,0,46,1,0.0,0
0,27,67,8,1.0,0
17,27,52,4,0.0,0
17,33,55,5,0.0,0
17,45,63,9,0.0,0
17,94,54,7,1.0,0
41,94,70,7,0.0,0
0,0,55,3,0.0,0
0,11,68,5,0.0,0
0,15,46,4,0.0,0
0,24,63,11,1.0,0
12,24,55,8,0.0,0
12,36,68,7,0.0,0
12,41,58,9,1.0,0
15,41,55,7,1.0,0
33,41,61,5,0.0,0
33,54,44,8,0.0,0
33,56,60,4,0.0,0
33,67,71,6,0.0,0
33,75,46,9,1.0,0
43,75,65,4,0.0,0
0,0,29,2,1.0,0
21,0,15,3,1.0,0
35,0,44,4,1.0,0
44,0,63,9,0.0,0
44,26,56,5,1.0,0
64,26,42,2,0.0,0
64,46,69,9,0.0,0
64,72,59,8,0.0,0
0,0,57,8,1.0,0
26,0,71,5,0.0,0
26,21,58,6,0.0,0
26,53,67,6,1.0,0
40,53,74,11,0.0,0
40,60,50,4,0.0,0
40,80,54,8,0.0,0
40,97,34,5,0.0,0
0,0,46,0,0.0,1
0,4,54,3,1.0,1
47,4,37,2,0.0,1
47,12,51,7,0.0,1
47,22,65,9,1.0,1
54,22,64,5,1.0,1
61,22,76,4,1.0,1
81,22,55,5,0.0,1
81,26,65,8,1.0,1
91,26,52,3,1.0,1
0,0,58,5,0.0,1
0,25,57,8,1.0,1
4,25,67,8,1.0,1
8,25,45,10,1.0,1
9,25,57,4,1.0,1
27,25,34,6,0.0,1
27,28,42,4,1.0,1
31,28,61,7,0.0,1
31,46,65,9,0.0,1
31,63,49,5,0.0,1
31,73,79,10,1.0,1
44,73,61,3,1.0,1
73,73,29,2,1.0,1
0,0,40,11,0.0,0
0,26,21,1,1.0,0
62,26,69,9,0.0,0
62,52,65,8,1.0,0
67,52,71,5,1.0,0
76,52,59,8,0.0,0
76,57,73,9,0.0,0
76,74,39,5,0.0,0
76,87,72,5,1.0,0
79,87,69,7,0.0,0
0,0,58,4,0.0,1
0,48,71,5,1.0,1
28,48,70,6,1.0,1
50,48,43,6,1.0,1
71,48,72,10,0.0,1
71,56,70,10,1.0,1
82,56,55,10,0.0,1
82,63,54,5,0.0,1
82,67,67,6,1.0,1
93,67,61,5,1.0,1
0,0,48,3,0.0,1
0,2,71,6,1.0,1
5,2,61,5,0.0,1
5,21,39,3,1.0,1
13,21,36,3,1.0,1
47,21,72,10,1.0,1
51,21,81,8,0.0,1
51,36,45,6,1.0,1
53,36,66,7,1.0,1
64,36,47,4,1.0,1
82,36,65,3,0.0,1
82,41,56,10,0.0,1
82,51,52,6,1.0,1
86,51,57,4,1.0,1
99,51,67,7,1.0,1
0,0,54,5,1.0,1
24,0,51,4,1.0,1
30,0,41,4,0.0,1
30,17,60,6,0.0,1
30,22,67,7,1.0,1
57,22,50,2,0.0,1
57,49,41,3,1.0,1
87,49,70,10,1.0,1
99,49,57,8,1.0,1
0,0,68,10,1.0,0
3,0,57,5,1.0,0
28,0,58,8,0.0,0
28,27,58,5,1.0,0
30,27,65,9,1.0,0
50,27,71,6,1.0,0
54,27,65,10,0.0,0
54,51,55,8,1.0,0
74,51,37,4,0.0,0
74,90,43,4,0.0,0
74,97,57,7,0.0,0
0,0,72,7,0.0,1
0,3,50,3,1.0,1
7,3,33,6,1.0,1
13,3,66,8,0.0,1
13,12,53,5,1.0,1
69,12,17,1,1.0,1
98,12,49,3,1.0,1
0,0,79,10,1.0,1
9,0,64,7,0.0,1
9,15,73,6,1.0,1
14,15,61,7,1.0,1
55,15,16,2,1.0,1
71,15,22,0,0.0,1
71,26,37,5,1.0,1
77,26,63,10,0.0,1
77,43,61,9,0.0,1
77,89,61,9,1.0,1
83,89,47,6,1.0,1
92,89,54,4,1.0,1
98,89,74,5,0.0,1
98,94,26,0,0.0,1
98,97,52,10,1.0,1
0,0,85,7,1.0,1
5,0,72,10,1.0,1
27,0,39,1,0.0,1
27,34,78,10,1.0,1
60,34,55,8,1.0,1
97,34,61,2,1.0,1
0,0,45,5,1.0,1
14,0,75,7,1.0,1
28,0,58,6,1.0,1
64,0,56,12,1.0,1
68,0,66,7,0.0,1
68,15,49,0,1.0,1
0,0,50,5,1.0,0
18,0,75,7,0.0,0
18,13,78,8,1.0,0
22,13,68,6,1.0,0
31,13,66,14,0.0,0
31,29,73,10,0.0,0
31,32,34,1,1.0,0
42,32,65,7,0.0,0
42,84,53,4,0.0,0
0,0,42,6,0.0,0
0,9,63,4,0.0,0
0,50,57,3,0.0,0
0,64,58,7,0.0,0
0,78,73,7,0.0,0
0,97,61,8,1.0,0
2,97,67,6,1.0,0
4,97,24,2,1.0,0
19,97,30,4,1.0,0
31,97,47,6,1.0,0
38,97,61,8,0.0,0
0,0,62,5,1.0,1
17,0,68,5,0.0,1
17,6,73,8,1.0,1
31,6,60,10,1.0,1
67,6,33,4,1.0,1
72,6,65,7,1.0,1
80,6,35,0,1.0,1
85,6,55,2,1.0,1
95,6,62,6,1.0,1
0,0,54,4,0.0,0
0,12,70,8,1.0,0
4,12,63,6,0.0,0
4,20,67,4,0.0,0
4,32,57,7,1.0,0
33,32,61,11,0.0,0
33,39,65,4,0.0,0
33,68,82,8,1.0,0
43,68,65,7,0.0,0
43,75,31,4,1.0,0
56,75,77,10,0.0,0
56,77,48,2,0.0,0
0,0,39,4,1.0,0
13,0,63,6,1.0,0
17,0,34,4,1.0,0
30,0,61,8,0.0,0
30,24,64,7,1.0,0
58,24,72,7,1.0,0
63,24,30,1,0.0,0
63,40,60,5,0.0,0
63,47,53,9,1.0,0
76,47,62,6,1.0,0
82,47,67,8,0.0,0
82,71,46,5,0.0,0
82,85,76,7,0.0,0
82,91,37,3,1.0,0
83,91,74,8,1.0,0
87,91,65,6,0.0,0
0,0,69,5,1.0,1
5,0,32,6,1.0,1
19,0,45,6,1.0,1
32,0,71,8,0.0,1
32,5,53,4,0.0,1
32,29,48,7,0.0,1
32,62,56,5,1.0,1
42,62,49,5,1.0,1
49,62,70,3,1.0,1
62,62,61,9,0.0,1
62,66,66,7,1.0,1
93,66,68,7,0.0,1
93,77,15,3,1.0,1
0,0,62,7,0.0,0
0,21,69,4,0.0,0
0,33,67,7,0.0,0
0,38,39,2,1.0,0
10,38,67,3,0.0,0
10,59,61,6,0.0,0
10,80,46,3,0.0,0
10,92,78,7,1.0,0
17,92,36,4,0.0,0
0,0,38,6,1.0,1
72,0,66,8,1.0,1
81,0,43,5,1.0,1
0,0,48,8,1.0,0
16,0,55,4,1.0,0
38,0,68,7,1.0,0
48,0,49,8,0.0,0
48,9,80,6,0.0,0
48,60,52,4,1.0,0
51,60,70,7,1.0,0
61,60,51,9,0.0,0
61,79,42,6,0.0,0
61,96,20,2,1.0,0
64,96,71,10,0.0,0
0,0,62,7,0.5,1
0,0,54,2,1.0,1
11,0,55,8,0.0,1
11,9,50,3,0.0,1
11,25,59,5,0.0,1
11,63,70,7,1.0,1
36,63,68,7,1.0,1
49,63,42,3,1.0,1
52,63,39,4,0.0,1
52,68,75,10,0.0,1
52,70,56,1,1.0,1
57,70,23,1,1.0,1
77,70,42,3,1.0,1
90,70,43,2,1.0,1
99,70,42,2,1.0,1
0,0,52,5,0.0,1
0,10,78,6,1.0,1
12,10,58,7,0.0,1
12,31,45,5,1.0,1
51,31,50,10,1.0,1
0,0,62,3,0.0,0
0,3,65,10,1.0,0
2,3,57,8,1.0,0
11,3,70,4,0.0,0
11,23,42,5,0.0,0
11,29,69,6,1.0,0
17,29,52,7,0.0,0
17,31,68,8,0.0,0
0,0,54,2,1.0,0
12,0,54,7,0.0,0
12,12,73,9,0.0,0
12,21,53,10,0.0,0
12,53,34,11,1.0,0
30,53,68,10,1.0,0
47,53,34,3,1.0,0
59,53,68,9,1.0,0
85,53,63,8,1.0,0
92,53,72,6,0.0,0
0,0,64,7,1.0,1
3,0,76,7,1.0,1
19,0,72,8,0.0,1
19,40,46,6,1.0,1
59,40,85,9,1.0,1
70,40,67,7,1.0,1
91,40,54,5,0.0,1
91,64,65,10,1.0,1
0,0,55,1,1.0,1
9,0,37,3,0.0,1
9,10,71,7,1.0,1
44,10,75,8,0.0,1
44,17,41,2,1.0,1
0,0,70,8,1.0,0
6,0,66,6,0.0,0
6,10,52,8,0.0,0
6,33,54,8,1.0,0
38,33,58,8,1.0,0
55,33,67,4,0.0,0
55,43,56,7,1.0,0
56,43,43,4,0.0,0
56,60,67,2,0.0,0
0,0,50,5,0.0,1
0,8,66,6,0.0,1
0,41,51,11,1.0,1
3,41,70,7,0.0,1
3,44,62,9,0.0,1
3,69,39,2,1.0,1
9,69,51,3,1.0,1
13,69,79,7,0.0,1
13,76,69,5,0.0,1
13,88,41,5,1.0,1
16,88,54,6,1.0,1
84,88,53,6,1.0,1
0,0,59,3,1.0,1
13,0,55,6,1.0,1
16,0,72,7,1.0,1
31,0,69,6,0.0,1
31,19,49,3,0.0,1
31,24,61,3,0.0,1
31,36,64,8,0.0,1
31,51,43,3,1.0,1
42,51,62,7,1.0,1
51,51,55,2,1.0,1
98,51,64,6,1.0,1
0,0,71,8,1.0,0
11,0,58,9,1.0,0
18,0,54,7,1.0,0
19,0,56,7,0.0,0
19,10,55,9,1.0,0
28,10,73,10,0.0,0
28,27,61,11,0.0,0
28,48,65,5,0.0,0
28,52,36,0,1.0,0
46,52,72,11,0.0,0
46,59,67,5,1.0,0
50,59,71,3,0.0,0
50,88,66,8,0.0,0
50,95,62,7,0.0,0
0,0,67,8,1.0,0
26,0,55,9,1.0,0
29,0,39,3,1.0,0
38,0,59,4,0.0,0
38,43,54,10,1.0,0
67,43,47,3,0.0,0
67,80,74,5,0.0,0
67,83,64,8,1.0,0
72,83,59,2,0.0,0
0,0,28,0,1.0,1
45,0,60,11,1.0,1
50,0,68,6,0.0,1
50,39,36,5,1.0,1
57,39,56,7,0.0,1
57,52,65,8,1.0,1
90,52,42,4,0.0,1
90,58,48,2,1.0,1
99,58,54,8,0.0,1
99,69,46,0,0.0,1
99,84,55,5,1.0,1
0,0,53,5,1.0,1
7,0,49,4,1.0,1
25,0,57,9,0.0,1
25,18,15,1,1.0,1
61,18,75,8,1.0,1
82,18,51,3,1.0,1
88,18,23,1,1.0,1
0,0,60,8,1.0,1
10,0,58,5,1.0,1
29,0,54,8,1.0,1
36,0,65,8,0.0,1
36,5,61,6,1.0,1
62,5,43,4,1.0,1
92,5,67,6,1.0,1
0,0,44,6,1.0,1
29,0,53,6,0.0,1
29,10,75,13,1.0,1
32,10,62,8,0.0,1
32,60,73,7,0.0,1
32,66,45,9,1.0,1
62,66,60,7,1.0,1
71,66,62,7,0.0,1
71,83,78,10,1.0,1
96,83,54,2,1.0,1
0,0,44,12,1.0,1
9,0,42,0,0.0,1
9,3,59,8,1.0,1
22,3,50,3,1.0,1
30,3,58,5,1.0,1
61,3,46,5,1.0,1
97,3,35,3,1.0,1
0,0,68,8,1.0,0
5,0,65,2,1.0,0
20,0,60,7,0.0,0
20,39,63,9,0.0,0
20,69,63,2,0.0,0
20,81,88,8,0.0,0
20,92,69,5,0.0,0
20,94,79,3,0.0,0
0,0,52,4,0.0,0
0,27,71,7,1.0,0
1,27,69,7,1.0,0
8,27,55,5,0.0,0
8,45,66,6,0.0,0
8,46,64,9,0.0,0
8,77,24,0,1.0,0
42,77,62,8,0.0,0
42,82,31,4,0.0,0
42,86,58,6,0.0,0
0,0,39,5,1.0,1
8,0,65,4,1.0,1
11,0,73,6,0.0,1
11,6,61,9,0.0,1
11,25,55,4,1.0,1
0,0,62,8,1.0,1
41,0,55,8,0.0,1
41,33,73,4,1.0,1
51,33,47,6,0.0,1
51,63,63,8,1.0,1
71,63,72,10,0.0,1
71,71,66,9,1.0,1
94,71,65,5,0.0,1
94,91,41,8,1.0,1
0,0,67,5,1.0,0
12,0,46,4,0.0,0
12,10,65,6,0.0,0
12,14,55,4,1.0,0
41,14,58,2,0.0,0
41,33,60,5,1.0,0
44,33,47,5,1.0,0
76,33,64,4,0.0,0
76,37,49,6,1.0,0
86,37,60,8,0.0,0
